id,name,address,addressNumber,zipCode,districtCode,districtName,altitude,nearbyStations,location,stationType,lat,lon
255,255 JOSE ROSAS MORENO-GUILLERMO PRIETO ,255-Jose Rosas Moreno-Guillermo Prieto,S/N,06470,S-R,San Rafael,,"[160, 183, 257]","{'lat': 19.437159, 'lon': -99.161808}",BIKE,19.437159,-99.161808
256,256 GÓMEZ FARÍAS-SADI CARNOT ,256 - Gómez Farías Sadi Carnot,S/N,06470,S-R,San Rafael,,"[254, 259]","{'lat': 19.4372, 'lon': -99.15816}",BIKE,19.4372,-99.15816
183,183 GABINO BARRERA-GUILLERMO PRIETO,183 - Gabino Barrera-Guillermo Prieto,S/N,06470,S-R,San Rafael,,"[160, 174, 255]","{'lat': 19.43767, 'lon': -99.16402}",BIKE,19.43767,-99.16402
174,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,174 - Joaquín Garcia-Ignacio Manuel Altamirano,S/N,06470,S-R,San Rafael,,"[160, 183, 254]","{'lat': 19.44111, 'lon': -99.16164}","BIKE,TPV",19.44111,-99.16164
111,111 GUILLERMO PRIETO-JOAQUÍN VELÁZQUEZ DE LEÓN,111 GUILLERMO PRIETO-JOAQUÍN VELÁZQUEZ DE LEÓN,S/N,06470,S-R,San Rafael,,"[103, 160, 183]","{'lat': 19.4382369, 'lon': -99.1659465}",BIKE,19.4382369,-99.1659465
103,103 JOAQUÍN VELÁZQUEZ DE LEÓN-GARCÍA ICAZBALCETA,103 JOAQUÍN VELÁZQUEZ DE LEÓN-GARCÍA ICAZBALCETA,s/n,06470,S-R,San Rafael,,[103],"{'lat': 19.441669, 'lon': -99.165217}",BIKE,19.441669,-99.165217
85,85 ROSAS MORENO-SULLIVAN,085 - Rosas Moreno - Sullivan,S/N,06470,S-R,San Rafael,,"[1, 3, 12]","{'lat': 19.43425, 'lon': -99.162508}",BIKE,19.43425,-99.162508
86,86 SULLIVAN-INSURGENTES,086 - Sullivan-Insurgentes,S/N,06470,S-R,San Rafael,,"[12, 20]","{'lat': 19.432378, 'lon': -99.159077}","BIKE,TPV",19.432378,-99.159077
41,41 REFORMA-AV. DE LA REPUBLICA,041 - Reforma - Av. de la República,S/N,06700,TAB,Tabacalera,,[29],"{'lat': 19.435637, 'lon': -99.150137}","BIKE,TPV",19.435637,-99.150137
10,10 REFORMA-RAMIREZ,010 - Reforma - Ramírez,S/N,06500,TAB,Tabacalera,,[26],"{'lat': 19.433321, 'lon': -99.154752}","BIKE,TPV",19.433321,-99.154752
270,270 DE LA REPUBLICA-PONCIANO ARRIAGA ,270 - De la Republica-Ponciano Arriaga,S/N,06030,TAB,Tabacalera,,[270],"{'lat': 19.43676, 'lon': -99.15387}","BIKE,TPV",19.43676,-99.15387
259,259 TÓMAS ALVA EDISON-PONCIANO ARRIAGA ,259 - Tómas Alva Edison-Ponciano Arriaga,S/N,06030,TAB,Tabacalera,,[256],"{'lat': 19.43757, 'lon': -99.15468}",BIKE,19.43757,-99.15468
450,450 RAMOS ARIZPE-PUENTE DE ALVARADO,450 RAMOS ARIZPE-PUENTE DE ALVARADO,S/N,06350,TAB,Tabacalera,,[450],"{'lat': 19.43836, 'lon': -99.152226}",BIKE,19.43836,-99.152226
392,392 PATRICIO SANZ-FELIX CUEVAS,392 - Patricio Sanz-Felix Cuevas,S/N,3200,TLA,Tlacoquemecatl,,"[380, 393, 394]","{'lat': 19.3730067, 'lon': -99.1747749}",BIKE,19.3730067,-99.1747749
389,389 SANTANDER-FELIX CUEVAS,389 - Santander-Felix Cuevas,S/N,3920,TLA,Tlacoquemecatl,,"[388, 390, 391]","{'lat': 19.373528, 'lon': -99.179356}",BIKE,19.373528,-99.179356
390,390 OSO-FELIX CUEVAS,390 - Oso-Felix Cuevas,S/N,3104,TLA,Tlacoquemecatl,,"[389, 391, 416]","{'lat': 19.373228, 'lon': -99.17826}","BIKE,TPV",19.373228,-99.17826
370,370 TLACOQUEMECATL-AV. INSURGENTES,370 - Tlacoquemecatl-Av. Insurgentes,S/N,3200,TLA,Tlacoquemecatl,,"[361, 369, 371]","{'lat': 19.378818, 'lon': -99.177054}",BIKE,19.378818,-99.177054
371,371 TLACOQUEMECATL-CAPULIN,371 - Tlacoquemecatl-Capulin,S/N,3200,TLA,Tlacoquemecatl,,"[361, 369, 370]","{'lat': 19.378542, 'lon': -99.174328}",BIKE,19.378542,-99.174328
380,380 MORAS-SAN LORENZO,380 - Moras-San Lorenzo,S/N,3200,TLA,Tlacoquemecatl,,"[392, 393, 394]","{'lat': 19.374876, 'lon': -99.173512}",BIKE,19.374876,-99.173512
440,440 REAL DE MAYORAZGO-PUENTE XOCO,440 - Real De Mayorazgo-Puente Xoco,S/N,3330,XOC,Xoco,,"[433, 439, 441]","{'lat': 19.36065, 'lon': -99.168669}",BIKE,19.36065,-99.168669
441,441 PUENTE XOCO-REAL DE MAYORAZGO,441 - Puente Xoco-Real De Mayorazgo,S/N,3330,XOC,Xoco,,"[433, 442]","{'lat': 19.361215, 'lon': -99.167527}",BIKE,19.361215,-99.167527
442,442 REAL DE MAYORAZGO-AVENIDA MÉXICO-COYOACAN,442 - Real De Mayorazgo-Avenida México-Coyoacan,S/N,3330,XOC,Xoco,,"[432, 443, 444]","{'lat': 19.359905, 'lon': -99.1653}","BIKE,TPV",19.359905,-99.1653
426,426 CERRADA DE POPOCATEPETL-AV. POPOCATEPETL EJE 8,426 - Cerrada De Popocatepetl-Av. Popocatepetl Eje8,S/N,3330,XOC,Xoco,,"[411, 412, 425]","{'lat': 19.365519, 'lon': -99.166017}",BIKE,19.365519,-99.166017
